,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,On_time,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F
3014,3,188,2,12,2711,1,1,0,0,0,0,1,0,0,0,1,0,1
2280,4,223,10,24,3271,1,0,0,0,1,0,0,0,1,0,1,0,0
8037,4,250,5,10,1026,1,0,1,0,0,0,0,0,1,0,0,1,0
7160,5,257,5,3,1262,1,1,0,0,0,0,0,0,1,0,1,0,1
4568,3,213,3,7,4133,0,1,0,0,0,0,0,0,1,0,0,1,0
2146,3,133,6,10,1686,1,0,0,1,0,0,0,0,1,0,1,0,1
871,4,208,3,17,2777,1,0,0,0,0,1,0,0,1,1,0,0,0
7004,4,221,2,6,4114,1,1,0,0,0,0,0,0,1,0,1,0,1
4443,3,256,2,9,4228,1,0,1,0,0,0,0,0,1,0,0,1,1
6600,6,297,5,6,1631,0,0,0,0,1,0,0,0,1,1,0,0,0
3823,3,154,10,1,5235,1,0,0,0,0,1,0,1,0,0,0,1,1
8013,6,254,4,9,1594,0,0,1,0,0,0,0,0,1,0,1,0,0
5224,3,221,3,1,4948,0,0,0,1,0,0,0,0,1,1,0,0,0
3482,3,216,4,3,4934,0,1,0,0,0,0,0,0,1,0,1,0,1
9049,3,238,2,5,4349,1,0,0,0,0,1,1,0,0,0,1,0,0
7436,6,232,5,10,4345,0,1,0,0,0,0,0,0,1,1,0,0,0
8723,5,255,4,5,5870,0,0,0,0,0,1,0,0,1,0,1,0,1
1037,3,156,3,49,1253,1,0,0,0,0,1,0,0,1,0,0,1,0
9721,3,179,2,5,4882,1,0,0,0,0,1,0,1,0,0,1,0,0
9365,4,219,3,1,5221,0,0,0,0,0,1,0,0,1,0,1,0,1
3389,4,256,3,10,4504,1,0,0,0,0,1,0,0,1,0,0,1,0
10779,5,269,5,9,1165,0,0,1,0,0,0,0,0,1,0,0,1,1
5917,5,252,3,2,4339,0,0,0,0,0,1,0,0,1,0,0,1,0
5320,4,186,3,2,4430,0,0,0,1,0,0,0,1,0,0,1,0,1
3552,2,154,3,4,5100,0,0,0,0,1,0,0,1,0,0,0,1,1
2963,3,200,3,46,2460,1,0,0,0,0,1,0,0,1,0,1,0,0
5942,4,252,3,4,5017,0,1,0,0,0,0,0,0,1,0,0,1,1
3960,4,237,3,1,5114,0,0,0,0,1,0,0,1,0,0,1,0,0
9319,4,189,3,5,4133,0,0,0,0,0,1,1,0,0,0,0,1,0
8860,7,307,4,4,1371,1,0,0,1,0,0,0,0,1,0,1,0,0
5802,3,187,3,7,5417,0,0,0,0,1,0,0,0,1,0,1,0,0
2278,3,268,3,47,2479,1,0,0,1,0,0,0,0,1,0,1,0,1
6852,3,153,10,4,5456,1,0,0,0,1,0,1,0,0,0,0,1,1
590,4,214,5,51,2669,1,1,0,0,0,0,0,0,1,0,0,1,0
2378,5,219,3,14,2447,1,1,0,0,0,0,0,0,1,0,1,0,0
2754,4,138,7,60,1366,1,0,0,0,1,0,1,0,0,0,0,1,0
8208,5,247,2,5,4250,0,0,0,0,1,0,0,1,0,0,0,1,0
3620,3,158,2,10,4061,1,1,0,0,0,0,0,0,1,0,1,0,0
4899,5,166,2,2,4562,1,0,1,0,0,0,0,0,1,1,0,0,1
8191,5,224,3,4,4271,0,0,0,0,0,1,0,0,1,1,0,0,0
10522,3,259,3,7,4480,1,0,0,1,0,0,0,1,0,0,0,1,0
5386,4,219,2,7,4604,0,0,0,1,0,0,0,0,1,0,0,1,0
10823,5,203,2,10,4790,1,0,0,0,0,1,1,0,0,0,1,0,0
10719,5,221,6,6,1429,0,0,1,0,0,0,0,0,1,0,0,1,0
3125,4,197,3,41,3280,1,0,0,0,0,1,0,1,0,0,0,1,1
5332,4,158,4,7,4460,0,0,0,1,0,0,0,1,0,0,0,1,0
5824,3,267,3,2,5204,1,0,0,1,0,0,0,0,1,1,0,0,1
421,4,251,2,24,2405,1,0,0,0,0,1,1,0,0,0,0,1,0
1147,5,174,6,26,1184,1,0,0,0,0,1,0,0,1,0,0,1,1
9564,4,222,3,2,5140,0,0,0,0,1,0,0,1,0,0,0,1,0
1243,6,171,5,61,1947,1,0,0,0,0,1,1,0,0,1,0,0,0
3234,5,169,2,8,5352,1,0,0,0,1,0,0,0,1,0,1,0,0
4817,7,290,4,9,1885,0,0,0,0,0,1,0,0,1,0,1,0,1
2706,4,174,3,5,1502,1,0,0,0,1,0,0,0,1,0,1,0,1
776,5,175,3,64,1110,1,1,0,0,0,0,0,0,1,0,0,1,1
5017,5,285,4,7,1666,1,0,0,0,0,1,0,0,1,0,0,1,1
9244,4,224,2,10,4653,1,0,0,1,0,0,0,0,1,0,1,0,0
3506,4,192,3,10,4086,1,1,0,0,0,0,0,0,1,0,0,1,1
2115,3,162,2,5,1202,1,0,1,0,0,0,0,0,1,0,0,1,0
6698,4,139,2,1,4606,0,1,0,0,0,0,0,1,0,0,0,1,1
9243,4,136,2,4,5923,1,0,1,0,0,0,0,0,1,0,0,1,0
810,5,216,3,1,2434,1,0,0,0,1,0,0,1,0,0,0,1,1
3574,3,149,3,3,4189,0,0,0,1,0,0,1,0,0,0,0,1,1
1270,4,158,3,63,1387,1,0,0,1,0,0,0,0,1,0,0,1,0
1791,4,137,2,37,1447,1,0,1,0,0,0,1,0,0,0,0,1,0
5894,4,142,2,5,5502,1,1,0,0,0,0,1,0,0,0,1,0,1
7560,2,169,3,4,5485,1,0,0,0,1,0,0,0,1,0,0,1,1
4588,3,166,3,8,4369,1,0,0,1,0,0,0,0,1,0,0,1,1
5839,3,147,4,10,5164,1,0,0,0,0,1,0,0,1,1,0,0,0
8282,3,155,3,7,5709,0,1,0,0,0,0,0,0,1,0,0,1,1
5441,3,209,2,3,4184,0,0,0,0,0,1,0,0,1,0,0,1,1
3991,3,211,3,6,5890,0,0,0,0,0,1,0,0,1,0,1,0,1
10991,5,261,5,9,1227,1,0,0,0,0,1,0,0,1,0,0,1,0
1865,4,259,2,54,2244,1,0,0,0,0,1,0,0,1,0,0,1,0
8900,7,284,4,1,1085,1,1,0,0,0,0,1,0,0,0,1,0,1
7085,6,260,3,1,5134,0,0,0,0,0,1,0,0,1,0,0,1,0
318,3,200,2,27,2551,1,0,0,0,1,0,0,0,1,0,0,1,0
10276,4,176,5,2,5751,1,0,0,1,0,0,1,0,0,0,1,0,0
2491,3,156,2,43,1301,1,0,0,0,0,1,0,0,1,0,1,0,1
9841,5,208,6,8,5098,0,0,0,0,0,1,0,1,0,0,0,1,0
4998,3,239,6,7,4501,1,0,0,0,1,0,0,0,1,0,1,0,0
10061,3,189,3,1,4886,0,0,0,0,0,1,0,0,1,0,1,0,0
208,2,152,3,55,1498,1,0,0,1,0,0,0,0,1,0,1,0,0
5055,5,267,3,8,5786,1,0,1,0,0,0,0,1,0,0,0,1,1
8838,5,232,5,6,1427,0,0,0,0,1,0,0,0,1,0,1,0,0
439,3,172,3,58,1269,1,0,0,0,0,1,0,0,1,0,1,0,1
2534,4,261,3,6,2787,1,1,0,0,0,0,0,0,1,0,1,0,1
326,3,173,3,52,1587,1,1,0,0,0,0,0,0,1,0,0,1,0
9252,3,257,4,8,4780,0,0,0,0,1,0,0,0,1,0,0,1,1
10292,4,210,3,10,5354,0,1,0,0,0,0,0,0,1,0,0,1,1
5878,4,268,3,1,4927,0,0,0,1,0,0,0,1,0,0,0,1,0
9555,3,229,3,8,4549,0,0,1,0,0,0,0,0,1,0,0,1,1
4730,5,269,3,5,5031,0,1,0,0,0,0,0,0,1,0,1,0,1
10573,3,174,3,9,4380,1,0,0,0,0,1,0,0,1,0,1,0,1
7014,4,145,3,8,5780,0,0,0,0,1,0,0,0,1,0,0,1,0
9222,4,231,3,5,4118,1,0,0,0,1,0,0,0,1,0,0,1,0
7830,4,149,2,2,5724,1,0,0,0,1,0,0,0,1,0,1,0,0
7540,5,201,3,10,5121,1,0,0,1,0,0,1,0,0,0,0,1,1
7610,3,173,3,8,5979,0,1,0,0,0,0,0,0,1,0,1,0,1
4184,4,153,2,1,4366,1,1,0,0,0,0,0,0,1,0,0,1,0
4642,4,204,2,7,4717,1,0,0,1,0,0,0,1,0,0,1,0,1
1006,3,185,2,42,2803,1,0,0,1,0,0,0,0,1,0,0,1,1
4290,4,211,4,8,4747,1,0,0,0,1,0,0,0,1,0,0,1,0
7863,4,136,3,4,5060,1,0,1,0,0,0,0,0,1,0,0,1,1
7534,4,191,4,7,5507,1,0,0,1,0,0,1,0,0,0,1,0,0
4616,4,256,3,1,4323,0,1,0,0,0,0,0,0,1,1,0,0,1
9672,6,296,4,7,1969,0,0,0,0,1,0,0,0,1,0,1,0,0
3458,4,170,2,5,5182,0,1,0,0,0,0,0,0,1,0,0,1,1
4623,5,224,2,6,5962,1,0,1,0,0,0,0,0,1,0,1,0,0
1661,3,150,3,4,1910,1,0,0,0,0,1,0,0,1,0,0,1,1
5334,5,111,4,8,4575,0,0,0,0,1,0,0,1,0,0,0,1,1
8290,4,221,10,9,4646,0,0,0,1,0,0,0,0,1,1,0,0,0
6608,5,236,6,4,1705,0,1,0,0,0,0,0,0,1,0,0,1,1
2430,3,113,2,19,1660,1,0,0,0,1,0,0,0,1,0,1,0,1
5884,3,169,3,10,5147,0,0,0,1,0,0,0,1,0,0,1,0,0
9259,5,136,3,4,5413,0,0,0,0,0,1,0,0,1,0,0,1,0
500,3,212,2,33,2021,1,1,0,0,0,0,0,0,1,0,1,0,0
3078,4,135,2,60,1026,1,0,0,0,1,0,0,0,1,0,1,0,0
1092,4,200,3,19,2976,1,0,0,0,1,0,1,0,0,0,1,0,0
7605,3,236,3,2,4298,0,0,1,0,0,0,0,0,1,0,1,0,0
10138,6,284,4,7,1181,1,0,0,1,0,0,1,0,0,0,1,0,1
1189,4,173,2,30,1336,1,0,0,0,0,1,0,0,1,0,1,0,1
9982,5,202,2,9,5645,1,0,0,1,0,0,0,1,0,0,1,0,1
8491,3,244,3,6,4062,1,0,0,0,0,1,1,0,0,0,0,1,0
5809,5,179,3,7,5814,0,0,0,0,0,1,0,0,1,0,1,0,1
603,3,162,2,52,1125,1,0,1,0,0,0,0,0,1,0,1,0,1
5421,6,147,3,5,4012,0,0,1,0,0,0,0,0,1,0,0,1,1
7283,4,151,3,9,4908,0,0,0,0,0,1,0,0,1,0,0,1,1
10434,3,286,6,8,4777,0,0,0,0,1,0,0,0,1,1,0,0,0
6263,7,276,4,9,1022,1,0,0,0,0,1,0,0,1,0,1,0,0
4555,7,308,4,7,1176,0,0,0,0,0,1,0,0,1,0,1,0,1
2546,3,190,10,32,2931,1,1,0,0,0,0,0,0,1,0,0,1,0
6213,6,282,4,1,1193,1,0,1,0,0,0,0,0,1,0,1,0,0
4600,3,256,3,7,4366,1,0,0,1,0,0,0,0,1,0,1,0,0
2272,5,234,6,52,2615,1,0,0,1,0,0,0,0,1,0,1,0,1
350,4,188,3,13,2409,1,1,0,0,0,0,0,0,1,0,1,0,1
7185,6,301,4,3,1200,1,0,1,0,0,0,0,0,1,0,1,0,1
2060,3,173,3,60,1582,1,1,0,0,0,0,1,0,0,1,0,0,0
8579,5,181,3,3,5118,0,0,0,0,0,1,0,0,1,0,1,0,1
7256,5,154,2,10,5670,0,1,0,0,0,0,1,0,0,0,0,1,0
5808,2,197,4,5,4614,0,0,0,0,1,0,0,0,1,0,1,0,0
4907,3,200,2,6,4751,1,0,0,0,0,1,0,1,0,0,0,1,1
1366,4,138,3,64,1708,1,0,0,1,0,0,1,0,0,0,1,0,1
10356,4,185,2,5,4066,0,0,0,0,1,0,0,0,1,0,0,1,0
427,5,197,4,40,3303,1,0,0,0,0,1,1,0,0,0,1,0,1
10358,4,265,3,4,4249,0,1,0,0,0,0,0,0,1,0,1,0,1
395,4,183,3,29,3251,1,0,0,0,0,1,0,1,0,0,1,0,0
5397,5,202,4,6,5107,0,0,1,0,0,0,0,0,1,0,1,0,0
10533,3,188,3,8,5709,0,0,1,0,0,0,0,1,0,0,0,1,0
4377,2,158,3,1,4149,0,0,1,0,0,0,0,1,0,1,0,0,1
8236,5,264,6,4,5337,0,0,0,1,0,0,1,0,0,1,0,0,1
6666,3,225,3,5,4304,1,0,0,0,1,0,0,0,1,1,0,0,0
2915,3,242,3,54,3011,1,0,0,0,0,1,0,0,1,1,0,0,0
1863,4,192,3,29,3347,1,0,1,0,0,0,0,0,1,0,0,1,1
6425,3,259,2,8,4481,0,0,0,0,0,1,0,1,0,1,0,0,0
7991,4,242,2,2,4806,1,0,0,0,0,1,0,0,1,0,0,1,1
6677,4,231,3,9,4305,1,0,0,0,0,1,0,0,1,0,1,0,0
8518,4,161,3,2,5257,0,0,0,1,0,0,0,0,1,0,1,0,0
6908,6,273,4,6,1561,0,1,0,0,0,0,0,0,1,0,1,0,0
217,4,176,4,63,1293,1,0,0,0,0,1,0,0,1,1,0,0,1
10767,4,258,5,1,1010,0,0,1,0,0,0,0,0,1,0,0,1,1
10053,3,270,3,10,5417,0,0,1,0,0,0,0,0,1,0,0,1,1
4049,3,265,3,4,4268,1,0,0,0,0,1,0,0,1,0,0,1,0
4015,2,116,3,1,4091,1,0,0,0,0,1,0,0,1,0,1,0,1
8144,4,266,3,2,4867,0,1,0,0,0,0,0,0,1,0,0,1,1
8477,5,268,3,5,5663,0,0,0,0,0,1,0,1,0,0,0,1,1
9940,5,251,5,10,1683,0,0,0,1,0,0,0,0,1,0,0,1,1
2552,4,141,2,10,1340,1,1,0,0,0,0,0,0,1,0,1,0,0
5259,7,281,4,8,1987,1,0,1,0,0,0,0,0,1,0,1,0,0
7219,5,245,5,3,1956,1,0,0,0,0,1,0,0,1,0,1,0,1
5656,4,144,2,2,4978,0,0,0,1,0,0,0,0,1,0,1,0,0
283,5,165,3,20,1150,1,0,0,0,0,1,1,0,0,0,1,0,1
1157,4,171,3,58,1516,1,0,0,0,0,1,0,0,1,0,1,0,1
5439,4,198,6,6,5380,0,0,1,0,0,0,0,0,1,0,0,1,1
6928,6,286,4,8,1690,1,0,0,1,0,0,0,0,1,0,1,0,1
2941,2,160,4,53,1850,1,0,0,0,0,1,0,0,1,0,1,0,1
6421,4,150,4,1,5922,1,0,0,0,0,1,0,1,0,0,1,0,1
2308,3,268,3,30,2867,1,0,0,1,0,0,0,1,0,0,1,0,0
3937,5,248,2,6,5863,1,0,0,0,0,1,0,0,1,0,1,0,1
3387,5,244,3,9,5695,0,0,1,0,0,0,0,0,1,0,1,0,0
5538,6,257,4,4,1929,1,0,0,0,1,0,0,0,1,0,1,0,1
1984,3,154,2,57,1096,1,0,0,1,0,0,0,0,1,0,1,0,1
4936,5,198,3,7,5768,1,0,0,1,0,0,1,0,0,0,1,0,1
6612,5,260,5,9,1809,1,0,0,0,1,0,0,0,1,0,1,0,0
2366,5,200,3,24,2078,1,1,0,0,0,0,0,0,1,0,0,1,0
8168,5,193,4,8,5714,0,1,0,0,0,0,0,0,1,0,0,1,0
4627,5,249,2,9,4568,0,0,0,0,0,1,0,0,1,0,1,0,1
3614,3,203,2,1,5244,0,1,0,0,0,0,0,0,1,0,1,0,0
3170,4,139,3,3,5824,1,1,0,0,0,0,0,0,1,0,1,0,1
3750,3,224,2,10,4445,0,0,0,0,1,0,0,0,1,0,1,0,1
2474,3,212,3,13,2307,1,1,0,0,0,0,1,0,0,0,0,1,1
4247,3,161,3,2,4475,0,0,0,0,0,1,1,0,0,0,1,0,0
8481,3,227,2,10,5401,0,0,1,0,0,0,0,1,0,0,1,0,0
890,3,266,2,33,3798,1,1,0,0,0,0,0,0,1,1,0,0,1
6697,5,187,4,9,5657,1,0,0,0,0,1,0,1,0,0,0,1,1
1899,2,104,7,12,1064,1,0,1,0,0,0,0,1,0,0,1,0,0
7913,4,192,2,9,4140,0,0,0,0,0,1,0,0,1,0,1,0,0
1374,4,153,4,36,1171,1,0,0,0,1,0,1,0,0,0,1,0,0
3694,3,138,3,7,5534,0,0,0,1,0,0,1,0,0,0,0,1,1
1087,4,147,3,44,1873,1,0,0,0,0,1,0,1,0,0,0,1,0
4567,4,262,4,2,5311,0,0,0,0,0,1,0,0,1,0,1,0,0
8744,3,228,2,7,4977,0,1,0,0,0,0,0,1,0,0,1,0,1
7488,5,250,4,8,1247,1,0,0,0,1,0,0,0,1,0,0,1,1
9246,4,209,3,4,4809,0,0,0,0,1,0,0,0,1,0,0,1,1
2173,4,268,3,23,2996,1,0,0,0,0,1,0,1,0,0,0,1,1
9237,4,246,2,2,4633,1,0,1,0,0,0,0,0,1,0,0,1,1
9145,6,279,4,7,1090,1,0,0,0,0,1,0,0,1,0,1,0,0
3117,4,142,4,29,1420,1,0,1,0,0,0,0,0,1,0,1,0,0
6494,6,283,4,8,1404,0,1,0,0,0,0,0,0,1,0,1,0,0
10721,5,234,5,8,1837,0,0,0,0,0,1,0,0,1,0,0,1,0
685,4,241,2,17,3844,1,0,0,0,0,1,1,0,0,0,1,0,0
9931,5,243,5,8,1223,1,0,0,0,0,1,0,0,1,0,0,1,0
4426,5,254,2,4,5014,0,0,0,1,0,0,0,0,1,0,1,0,1
10289,5,156,2,8,4817,0,0,0,0,0,1,1,0,0,0,1,0,1
4997,2,259,3,6,4840,1,0,0,0,0,1,0,0,1,0,1,0,0
2221,3,164,2,2,1304,1,0,0,0,0,1,0,0,1,0,1,0,0
8064,4,271,6,3,5204,0,0,0,0,1,0,0,1,0,1,0,0,0
5997,5,259,5,2,1730,0,0,1,0,0,0,0,0,1,0,1,0,0
2804,4,222,2,16,2518,1,1,0,0,0,0,0,0,1,0,0,1,1
274,3,229,6,22,2717,1,0,0,1,0,0,1,0,0,0,0,1,0
2420,5,249,5,28,2846,1,1,0,0,0,0,0,0,1,1,0,0,1
10975,5,219,5,10,1276,0,0,0,0,0,1,1,0,0,0,1,0,0
1357,5,184,4,38,2232,1,0,0,0,0,1,0,1,0,0,0,1,1
8501,6,247,6,6,4691,0,0,0,0,0,1,1,0,0,0,0,1,1
10888,4,192,2,1,4429,0,0,0,1,0,0,0,0,1,0,1,0,0
9649,5,192,7,2,4045,1,0,0,0,0,1,0,0,1,0,0,1,0
6190,4,180,2,1,4332,0,0,0,1,0,0,0,0,1,0,0,1,1
6573,4,223,5,4,1344,0,0,1,0,0,0,1,0,0,0,0,1,0
662,4,218,5,36,2995,1,1,0,0,0,0,0,1,0,0,0,1,1
2779,5,167,7,43,1619,1,0,0,0,0,1,0,0,1,0,0,1,1
3584,5,244,2,10,5794,0,1,0,0,0,0,0,0,1,0,1,0,0
10904,4,218,2,4,4299,1,1,0,0,0,0,0,0,1,0,1,0,0
5106,6,145,3,1,4346,1,0,0,0,1,0,0,0,1,0,0,1,1
6134,3,159,3,3,5230,1,1,0,0,0,0,0,0,1,0,1,0,0
6632,5,242,3,4,4805,0,1,0,0,0,0,0,0,1,1,0,0,1
5457,2,225,7,7,4009,1,0,1,0,0,0,0,1,0,1,0,0,0
10569,4,156,2,5,5216,0,0,1,0,0,0,0,0,1,0,1,0,1
6524,3,261,8,9,5248,1,1,0,0,0,0,0,0,1,0,0,1,1
1457,4,232,4,27,3436,1,0,0,0,0,1,0,0,1,0,1,0,0
6525,4,177,6,6,5451,1,0,1,0,0,0,0,0,1,0,1,0,0
417,5,133,3,63,1218,1,0,1,0,0,0,1,0,0,0,1,0,0
7298,5,156,4,5,5987,1,1,0,0,0,0,0,0,1,0,1,0,1
5404,4,190,4,4,4102,1,0,0,1,0,0,0,0,1,0,0,1,0
6638,3,199,2,10,4659,0,1,0,0,0,0,0,0,1,0,0,1,0
9883,7,277,5,4,1373,0,0,0,0,0,1,0,0,1,0,1,0,0
2365,3,178,2,4,1778,1,0,0,0,0,1,0,0,1,0,0,1,0
7303,5,248,3,2,4075,0,0,0,0,0,1,0,0,1,0,1,0,1
2162,6,195,3,30,3462,1,1,0,0,0,0,0,0,1,0,0,1,0
2480,5,209,3,49,3893,1,1,0,0,0,0,1,0,0,0,1,0,0
9553,3,189,4,4,4785,0,0,0,0,0,1,0,0,1,0,1,0,1
5716,5,250,4,10,5306,1,0,0,1,0,0,0,0,1,0,0,1,0
4947,4,142,3,2,5692,0,0,1,0,0,0,1,0,0,0,0,1,0
9011,3,264,4,8,4324,0,0,0,0,0,1,0,0,1,0,0,1,1
3528,4,218,2,9,5637,0,0,0,0,1,0,0,0,1,0,1,0,0
9810,3,232,2,3,4562,1,0,0,0,1,0,0,0,1,0,1,0,1
8759,3,199,2,7,5531,1,0,0,0,0,1,0,1,0,0,0,1,1
4079,5,160,3,2,5876,0,0,0,0,0,1,0,0,1,1,0,0,0
5780,5,269,5,4,1537,1,1,0,0,0,0,0,0,1,0,1,0,1
542,4,218,3,40,3200,1,1,0,0,0,0,0,1,0,0,1,0,1
8091,3,184,3,2,4875,0,0,1,0,0,0,1,0,0,0,1,0,1
4134,4,193,4,4,4796,0,0,0,0,1,0,0,0,1,0,1,0,1
9560,3,236,2,2,4239,1,1,0,0,0,0,0,0,1,0,0,1,0
6865,6,266,4,9,1876,0,0,0,0,0,1,1,0,0,0,1,0,1
8561,5,271,5,5,1869,1,0,0,0,0,1,0,0,1,0,1,0,1
9081,3,247,2,2,4677,0,0,1,0,0,0,0,0,1,0,1,0,1
9741,2,151,3,9,4767,1,0,1,0,0,0,1,0,0,0,0,1,0
9955,4,264,5,2,1541,0,0,0,0,0,1,0,0,1,0,1,0,1
2186,3,202,3,28,3707,1,1,0,0,0,0,0,1,0,0,0,1,0
10181,6,267,4,9,1146,1,0,0,0,0,1,0,0,1,0,1,0,0
528,5,261,3,8,3257,1,0,0,0,1,0,0,1,0,0,0,1,1
5743,4,242,2,2,5825,0,0,0,0,0,1,0,1,0,0,1,0,1
8108,3,195,3,1,4224,0,1,0,0,0,0,0,0,1,0,1,0,0
10386,3,180,6,3,5780,1,0,0,0,1,0,0,1,0,0,0,1,0
6746,4,202,3,8,5416,0,1,0,0,0,0,0,0,1,0,0,1,0
4202,3,168,3,2,4231,0,1,0,0,0,0,0,0,1,0,0,1,0
10038,2,221,2,3,4500,1,0,0,0,1,0,0,0,1,0,0,1,1
10923,5,221,5,3,1220,0,0,1,0,0,0,0,0,1,0,1,0,1
2635,4,204,3,30,3774,1,0,0,0,0,1,0,0,1,0,1,0,0
2749,3,192,7,25,2152,1,0,0,0,0,1,1,0,0,1,0,0,1
7036,4,223,3,7,5977,0,0,0,1,0,0,0,0,1,0,0,1,1
10179,7,254,4,6,1006,0,0,1,0,0,0,0,0,1,0,1,0,0
8195,3,147,3,5,5357,1,0,0,0,0,1,0,1,0,0,0,1,0
5495,2,225,7,9,4947,1,0,0,0,0,1,1,0,0,1,0,0,0
7083,5,198,4,5,5719,0,0,1,0,0,0,0,0,1,0,1,0,1
6228,6,269,4,6,1073,0,0,0,0,1,0,0,0,1,0,1,0,0
3609,4,195,5,9,5178,1,0,1,0,0,0,0,0,1,0,0,1,0
2967,6,236,4,61,3140,1,0,1,0,0,0,0,0,1,0,1,0,1
7981,4,218,2,3,5039,0,0,0,0,0,1,0,0,1,0,0,1,0
8100,4,165,3,10,4574,0,0,0,0,1,0,0,0,1,0,0,1,1
7816,4,181,3,4,4399,1,0,0,1,0,0,1,0,0,0,1,0,0
7091,4,169,6,2,5607,0,0,0,0,0,1,0,0,1,0,0,1,1
6903,5,249,5,8,1018,1,0,1,0,0,0,0,0,1,0,1,0,1
129,4,224,4,21,2026,1,0,1,0,0,0,0,1,0,0,0,1,0
3831,6,134,3,10,1278,1,0,1,0,0,0,1,0,0,0,0,1,0
362,3,203,2,61,3642,1,1,0,0,0,0,0,0,1,0,0,1,0
303,4,222,2,55,3833,1,0,1,0,0,0,0,0,1,0,0,1,0
1703,4,201,3,46,3641,1,0,0,0,0,1,0,0,1,0,1,0,1
6025,5,267,5,6,1119,1,0,0,0,0,1,1,0,0,0,1,0,0
6622,6,152,4,8,5351,0,0,0,1,0,0,0,0,1,0,0,1,1
6982,3,136,2,10,5749,0,0,0,1,0,0,1,0,0,0,0,1,0
7855,4,209,3,6,5899,1,0,0,0,0,1,0,0,1,0,1,0,1
9292,3,160,3,10,4602,0,0,0,1,0,0,0,1,0,0,1,0,0
1490,4,204,4,35,2513,1,1,0,0,0,0,0,1,0,0,0,1,1
293,3,136,4,62,1090,1,0,0,0,0,1,0,0,1,0,1,0,0
5301,5,244,3,3,4015,0,0,1,0,0,0,0,0,1,0,0,1,1
4701,2,248,3,5,5441,0,0,1,0,0,0,0,0,1,0,1,0,1
6029,4,245,5,8,1122,1,0,0,0,0,1,1,0,0,0,1,0,0
4849,4,261,2,3,4119,0,0,0,0,0,1,0,0,1,0,1,0,0
6701,4,272,4,1,5597,0,0,0,0,0,1,0,1,0,1,0,0,0
4870,3,204,2,6,5612,0,0,0,1,0,0,0,0,1,0,0,1,0
1283,4,267,3,37,2716,1,0,0,0,0,1,0,0,1,0,0,1,0
760,5,235,2,12,3358,1,0,0,1,0,0,0,0,1,0,0,1,1
8188,5,172,2,5,5791,0,0,0,1,0,0,0,0,1,0,1,0,0
3966,4,178,2,9,4322,1,0,0,0,1,0,0,1,0,0,0,1,1
2441,4,133,3,3,1403,1,0,0,0,0,1,0,1,0,0,0,1,0
10749,3,202,3,5,1556,1,0,1,0,0,0,0,0,1,0,0,1,0
8773,3,162,3,10,5726,0,0,0,0,0,1,1,0,0,0,0,1,1
3484,4,223,4,1,4219,0,0,0,1,0,0,0,0,1,0,1,0,0
3993,3,221,3,5,4568,1,0,1,0,0,0,0,0,1,1,0,0,0
7491,4,248,6,1,1415,1,0,1,0,0,0,0,0,1,0,1,0,0
4965,4,193,3,8,4715,1,0,1,0,0,0,0,0,1,0,0,1,0
8761,3,136,3,6,4631,0,0,0,0,0,1,0,1,0,0,0,1,0
8155,3,224,3,5,4214,1,0,0,0,0,1,0,0,1,0,0,1,1
504,5,162,2,14,1045,1,0,0,0,1,0,0,0,1,0,1,0,1
4440,3,153,3,3,5251,0,0,0,0,1,0,0,0,1,0,0,1,1
1536,3,211,3,56,3654,1,0,0,0,1,0,0,0,1,0,1,0,0
4482,5,171,5,1,5749,0,0,0,0,1,0,0,0,1,0,0,1,0
8165,3,285,3,9,4768,1,0,0,0,0,1,0,0,1,0,1,0,0
6942,5,185,3,10,4354,0,0,0,0,1,0,0,0,1,0,1,0,0
8332,6,246,4,8,1741,0,0,0,1,0,0,0,1,0,0,0,1,1
802,3,262,2,26,2370,1,0,0,1,0,0,0,1,0,0,1,0,1
4874,4,238,5,1,4753,0,1,0,0,0,0,0,0,1,0,1,0,0
4311,5,165,4,7,5091,1,0,1,0,0,0,0,0,1,0,0,1,0
1770,5,189,4,16,3564,1,0,0,0,1,0,0,1,0,1,0,0,1
5694,5,142,4,4,5116,1,0,0,0,1,0,0,0,1,0,0,1,1
8938,5,162,4,6,1968,0,0,0,1,0,0,0,0,1,0,1,0,1
196,2,135,3,15,1339,1,0,0,1,0,0,0,0,1,0,1,0,0
790,4,200,2,65,3485,1,0,0,1,0,0,0,0,1,0,0,1,0
6077,3,132,4,3,4512,0,0,0,0,0,1,0,0,1,0,0,1,1
2503,5,156,2,57,1842,1,0,0,0,0,1,0,0,1,0,1,0,1
10927,5,219,5,7,1993,1,0,0,0,0,1,0,0,1,0,1,0,0
8166,3,133,3,5,5213,1,0,0,0,1,0,0,0,1,0,1,0,1
10473,5,254,5,7,1967,0,0,1,0,0,0,0,0,1,0,1,0,0
6832,5,249,3,2,4696,0,0,0,1,0,0,0,1,0,0,1,0,0
3776,4,257,10,4,4710,0,1,0,0,0,0,0,0,1,0,0,1,0
21,3,232,4,51,2899,1,0,1,0,0,0,0,0,1,0,0,1,1
